docid;rank_score;fqcategory;mes:key;title;mes:key;mes:group
24816;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2799/ann-yelmokas-mcdermott;Ann Yelmokas McDermott - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2799/ann-yelmokas-mcdermott;
25990;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2803/mary-jennifer-cantrell;Mary Jennifer Cantrell - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2803/mary-jennifer-cantrell;
21202;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/281/diane-e-griffin;Diane E. Griffin - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/281/diane-e-griffin;
27058;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2815/rebecca-a-heidkamp;Rebecca A. Heidkamp - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2815/rebecca-a-heidkamp;
28282;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2816/melinda-kay-munos;Melinda Kay Munos - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2816/melinda-kay-munos;
28513;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2817/melissa-higdon;Melissa Higdon - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2817/melissa-higdon;
29868;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2819/aneel-advani;Aneel Advani - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2819/aneel-advani;
28436;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2821/john-w-loonsk;John W. Loonsk - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2821/john-w-loonsk;
17315;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2829/olakunle-o-alonge;Olakunle O. Alonge - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2829/olakunle-o-alonge;
31097;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2830/wanliang-shi;Wanliang Shi - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2830/wanliang-shi;
26756;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2834/lauren-m-sauer;Lauren M. Sauer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2834/lauren-m-sauer;
20678;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2841/michelle-r-kaufman;Michelle R. Kaufman - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2841/michelle-r-kaufman;
23408;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2846/philip-jordan;Philip Jordan - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2846/philip-jordan;
23675;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2847/ryan-david-kennedy;Ryan David Kennedy - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2847/ryan-david-kennedy;
23234;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2848/renee-m-johnson;Renee M. Johnson - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2848/renee-m-johnson;
26973;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2849/mohammad-ali;Mohammad Ali - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2849/mohammad-ali;
25090;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2850/scott-r-radloff;Scott R. Radloff - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2850/scott-r-radloff;
21022;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2855/rupali-j-limaye;Rupali J. Limaye - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2855/rupali-j-limaye;
30344;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2859/john-a-flynn;John A. Flynn - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2859/john-a-flynn;
29586;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2860/stacey-b-lee;Stacey B. Lee - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2860/stacey-b-lee;
31160;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2862/maura-mcguire;Maura McGuire - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2862/maura-mcguire;
29989;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2863/sajida-chaudry;Sajida Chaudry - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2863/sajida-chaudry;
31695;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2869/jennifer-c-stevenson;Jennifer C. Stevenson - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2869/jennifer-c-stevenson;
28518;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2872/k-h-ken-lee;K.H. Ken Lee - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2872/k-h-ken-lee;
25256;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2875/joann-norma-bodurtha;Joann Norma Bodurtha - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2875/joann-norma-bodurtha;
25432;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2878/jill-t-owczarzak;Jill T. Owczarzak - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2878/jill-t-owczarzak;
31460;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2879/julia-romano;Julia Romano - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2879/julia-romano;
26473;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/288/bernard-guyer;Bernard Guyer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/288/bernard-guyer;
13932;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2884/alden-l-gross;Alden L. Gross - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2884/alden-l-gross;
29721;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2885/lauren-hersch-nicholas;Lauren Hersch Nicholas - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2885/lauren-hersch-nicholas;
26502;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2886/sarah-shea-crowne;Sarah Shea Crowne - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2886/sarah-shea-crowne;
28043;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2888/amber-mehmood;Amber  Mehmood - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2888/amber-mehmood;
26225;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2892/lori-d-burrell;Lori D. Burrell - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2892/lori-d-burrell;
23945;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2894/william-m-p-klein;William M.P. Klein - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2894/william-m-p-klein;
26633;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2895/emily-s-gurley;Emily S. Gurley - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2895/emily-s-gurley;
25883;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2898/ayelet-hines;Ayelet  Hines - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2898/ayelet-hines;
27421;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/290/neal-halsey;Neal Halsey - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/290/neal-halsey;
31700;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2904/chloe-lynne-thio;Chloe Lynne Thio - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2904/chloe-lynne-thio;
29129;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2908/emma-beth-mcginty;Emma Beth McGinty - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2908/emma-beth-mcginty;
28990;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2911/jason-luly;Jason Luly - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2911/jason-luly;
24416;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2929/brendan-saloner;Brendan Saloner - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2929/brendan-saloner;
29378;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2930/junya-zhu;Junya Zhu - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2930/junya-zhu;
27466;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2935/lindsey-plexico-ford;Lindsey Plexico Ford - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2935/lindsey-plexico-ford;
30282;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/294/j-marie-hardwick;J. Marie Hardwick - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/294/j-marie-hardwick;
13782;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2949/saman-nazarian;Saman Nazarian - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2949/saman-nazarian;
26694;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2950/victoria-b-chou;Victoria B. Chou - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2950/victoria-b-chou;
24914;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2951/beth-renee-dail-marshall;Beth Renee Dail Marshall - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2951/beth-renee-dail-marshall;
27342;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2952/catherine-lee;Catherine Lee - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2952/catherine-lee;
29408;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2957/laura-d-sander;Laura D Sander - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2957/laura-d-sander;
28030;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2959/kelsey-l-zeller;Kelsey L Zeller - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2959/kelsey-l-zeller;
31169;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2960/heather-m-lamb;Heather M Lamb - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2960/heather-m-lamb;
27383;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2961/klaus-kraemer;Klaus Kraemer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2961/klaus-kraemer;
25665;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2975/jennifer-j-johnston;Jennifer J Johnston - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2975/jennifer-j-johnston;
27193;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2983/takeru-igusa;Takeru Igusa - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2983/takeru-igusa;
27909;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2984/peter-s-greene;Peter S Greene - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2984/peter-s-greene;
30292;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2985/andrea-l-cox;Andrea  L. Cox - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2985/andrea-l-cox;
28833;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2988/daniela-cihakova;Daniela Cihakova - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2988/daniela-cihakova;
28022;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/299/lee-h-harrison;Lee H. Harrison - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/299/lee-h-harrison;
21876;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2992/rashelle-jean-musci;Rashelle Jean Musci - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2992/rashelle-jean-musci;
26106;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2993/jennifer-marie-desanto;Jennifer Marie DeSanto - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2993/jennifer-marie-desanto;
28740;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2997/lauren-e-allen;Lauren E. Allen - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2997/lauren-e-allen;
12680;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3009/susan-hutfless;Susan Hutfless - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3009/susan-hutfless;
28232;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3010/bruce-y-lee;Bruce Y. Lee - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3010/bruce-y-lee;
25384;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3011/ron-z-goetzel;Ron Z. Goetzel - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3011/ron-z-goetzel;
20510;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3012/enid-chung-roemer;Enid Chung Roemer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3012/enid-chung-roemer;
26345;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3017/hae-ra-han;Hae-Ra Han - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3017/hae-ra-han;
27722;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3020/ligia-paina;Ligia Paina - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3020/ligia-paina;
27516;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3022/lois-privor-dumm;Lois Privor-Dumm - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3022/lois-privor-dumm;
26110;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/3024/christine-l-savage;Christine L. Savage - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/3024/christine-l-savage;
